gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10
ind101_context18	6.27380046628794	3.64772922361353	4.22982586621382	6.54356805427029	4.86358825678059	3.86463263680237	7.02381310213725	4.81394879163385	4.33146994344877	4.80875065670528
ind101_context19	3.9696416565218	3.84871495506948	5.30784279966333	4.15512051884807	3.31254675741875	5.29163596685294	3.3924837784067	4.13476492398661	5.99404371305598	4.62778415845927
ind101_context2	4.74096071373845	3.69759810347459	2.77674798548366	5.97330705459778	3.97175866888473	2.41590446693045	5.82564571438867	4.002360711309	4.49045213041036	6.04171922707131
ind101_context20	4.99740481976159	4.51398053124848	4.73942635227595	6.69247057580137	5.39995262842642	5.58405525557816	4.60529807755536	3.25009346126641	4.5027794619525	4.5148953442492
ind101_context21	6.1279105399826	4.04157930104524	4.62699749789794	7.4864533099208	4.49793535620769	3.7475422698227	3.98489701598639	3.6202034952509	2.12569709411554	4.09949963138357
ind101_context22	5.48445223732252	5.88744943124857	3.71364400577724	6.55868790723597	3.94099551976278	5.05354773749806	4.2834160682609	4.29140996657244	4.64839525408313	5.41060726007262
ind101_context23	4.35583499788902	6.70826252910222	3.39212771773085	7.50113356780213	4.02414318894945	5.27719849711391	6.39636499111456	4.41497598361353	4.55960556235214	5.81288194856828
ind101_context24	4.84150566994514	5.29209919908208	4.46496588598085	6.91740442190954	3.47187661259728	3.24987923245557	5.35970443950984	4.5686371454723	6.24454413747879	4.94518461997154
ind101_context25	6.52004017202252	4.44836465286181	5.19047586085787	6.58704858331228	4.12106088552297	4.18177156176132	5.07407190924128	5.31512246311767	4.53156503812221	5.93927999281758
ind101_context26	4.69605704999969	5.58587609828711	4.5196926692437	6.18263342421987	4.74148846088174	5.35255813638006	4.67021420299716	4.79844320899842	4.28120810455972	5.26842977290298
ind101_context27	4.85101370067065	3.81276407940036	4.85686219239186	7.49340418596566	4.58120774991767	4.22808666981927	4.19923486944093	7.05190982442239	4.32944268459084	4.85013304425624
ind101_context28	3.69424923244079	4.71110904493046	4.24005948196767	5.3843685160914	3.8187874297012	5.07784549479753	5.74399950410764	4.21796337590602	6.97974931462786	4.43598776031133
ind101_context29	6.37466036501021	5.76098225724745	5.89039097277158	4.10411522855388	5.40443435311908	3.99906979769203	5.0942400148119	4.98920132569334	5.73399413973529	5.44188302020673
ind101_context3	5.77758999234068	4.18164023103314	4.73373747093669	5.67113511942931	5.24435058911095	5.50441769437424	3.83252148365236	4.79342678470136	4.11541330884322	5.30346831183894
ind101_context30	5.10453813678513	4.59752620800643	5.62804070949226	6.27074312385994	5.86841589389537	3.58847657213121	4.38737668307414	5.5137409756754	5.28798144986014	4.99942536854861
ind101_context31	4.96490149073882	5.34149968039899	4.81566016407854	5.6896922054079	2.89662851402461	5.16619270456736	4.03682819812428	4.81838495717777	6.68369930227648	6.24368929260673
ind101_context32	4.73615735453698	4.16063416592172	5.24143666606426	5.8813464620136	3.8135951924677	4.59416302294425	5.17295143134176	4.13511206671013	4.28145819672231	4.03582830987382
ind101_context33	5.26385983711922	4.37955201494414	3.98791398049711	5.84129193166005	3.79863184031094	5.27847187184245	3.86463186539987	3.97423704765898	3.8075406115154	4.18997453872363
ind101_context34	4.60628731270066	6.94737617194683	5.81715403228942	5.69625148204613	4.20201126336641	5.29152204121008	7.00756051810739	3.59504206736833	4.4649136419845	4.44640486639002
ind101_context35	6.04147819741907	5.07892063084458	6.21334563335313	5.08666316678645	4.64924775234501	3.68583294194879	4.64908926794794	4.27705683897385	5.37234556609333	4.74148536581319
ind101_context36	5.24302757973098	5.67989187562389	5.12825952127598	7.42606292297209	4.67980833604752	4.62200601819633	6.30940928152589	4.30281160333034	5.40004330234479	4.77946931072282
ind101_context37	3.30955569200697	4.61359904181833	5.16001556637662	5.62709914333056	3.98059206088847	5.34386137603401	4.38498077074091	3.63935245840477	3.77795175746195	5.12487379322173
ind101_context38	4.39493289205509	5.60217285255326	5.42765430028734	5.37782198850479	4.26531786061523	4.21030501456615	4.42174066395605	4.55851137163264	3.58507464899769	5.18388340815961
ind101_context39	5.60246838519863	6.8315423956698	5.65057455165259	4.64933880933922	3.56554481650297	5.69583102154596	6.33706997018008	5.43302668824226	2.64758824890705	5.24409099683948
ind101_context4	4.4092648029643	3.98788174415364	4.45520135614356	6.05609567041509	5.74656273354451	6.10135471100765	5.71318522011416	5.65935725886298	3.91462386545389	4.15688341390095
ind101_context40	5.14742261336861	5.38063030061134	6.16105524147034	6.17817076936202	4.88965101483119	4.73458483301035	7.22759744029767	4.31006601108128	3.4148761811976	4.74202403372184
ind101_context41	2.82691292243205	5.60337840217382	6.46811018003571	5.64745504887781	5.06092457539066	3.23976230802794	6.79210271299139	5.99835690330423	3.48547441607427	5.99329949519528
ind101_context42	4.41419183717025	7.19082715367935	4.09363737342813	6.41484380084855	4.74916702651103	4.58923587649411	6.803315960024	5.6888310593316	3.9357390239369	4.62740148172901
ind101_context43	3.96388958993717	4.88612848375202	4.70126700119292	6.85930152268401	4.0398183910235	3.63143056915491	5.04927901222487	4.99366443622363	4.78303938235186	5.04746638527145
ind101_context44	6.42872995517386	4.49725864534649	5.14514567343961	6.99177845031388	4.80141670455146	4.61543453779638	6.26846914065465	4.72895039479842	3.86697541428902	4.19468742905305
ind101_context45	5.4454319502945	4.70842465077588	5.1668488381943	3.87374326506348	4.47663176052833	3.79794549715296	3.56262866309151	3.69731827737573	6.19416270461092	6.90428887555472
ind101_context46	5.48964387252894	4.27316330194695	2.52991054633878	6.24010854991554	3.92227634225916	4.25036067579502	5.39479655331785	4.75870908187029	3.25994014128718	4.5346298742144
ind101_context47	4.67458218984367	5.80383564156433	5.34016125985626	6.48942727654688	5.43575307577485	5.6094697800348	3.77729650527007	4.85975804498349	5.41991127674735	4.98894938732298
ind101_context48	4.40814805362086	3.78150978761387	6.05609579638381	5.21644155106124	5.11527498535258	5.04236927066261	3.59449874672799	3.00188973619109	6.18500733453531	5.92971948842448
ind101_context49	4.15868773186066	6.11390196082436	4.44633093194643	7.68310149684024	5.89122950348094	3.43867685907255	3.86329561424806	3.56696205294773	4.01854655905655	5.18825889402396
ind101_context5	4.95301432716312	4.93442112926362	4.65115221011597	5.39346271987519	4.79526562458193	4.24949660209466	4.94596906415432	5.27013950910001	5.04399659468918	4.85884771478655
ind101_context50	-0.543635555595672	-0.0180191363151535	0.263610631284649	1.13110867701397	1.0118245499906	0.461437588085239	0.436032209782769	0.968563309290594	-1.42319534588499	0.485733707668559
ind101_context6	4.7945046696515	4.42481255679399	4.614445842438	5.57036044916063	5.52738344601651	5.90540821502535	5.98489204244556	5.11964183143028	5.79872782076629	4.87709795604261
ind101_context7	4.18240477914796	5.54102376596493	4.08403132946887	6.77584118820492	4.78846009153119	5.70541516748236	6.07331742376189	4.94606134074486	4.32919567671453	4.98927343295895
ind101_context8	3.71163645860037	4.81308547804415	5.90131170635028	5.22927831055226	4.35731110992812	4.349885429235	5.5648744510083	4.3178953419651	4.82005859053157	5.87901595326895
ind101_context9	5.58296735080799	5.53762673613195	3.13437067301296	5.13948486569257	4.36696357562042	4.6566291608365	6.97981405374891	4.62713675276466	3.92528949570077	4.84550373555413
ind102_context1	4.99714486936387	6.27623183881879	5.61194707595953	4.38836112595493	5.25003081325488	6.82964472564553	7.56704381225226	4.88132683699339	5.29997732202025	5.09068834108242
ind102_context10	6.04811585838164	6.03871119546239	6.22174888377054	4.20205570030264	4.34410869826224	4.65752524135196	6.84035674112107	4.23891183975409	5.26624107353391	4.75447512492895
ind102_context11	6.81328263099692	6.99022295588215	4.62494196821533	3.45999494335626	4.85308799673031	5.14547870989088	5.92926430901487	5.30408530744795	4.48320627753348	3.9922642726152
ind102_context12	5.03722081286028	7.19851149035083	5.86059688540266	4.9117216172342	4.79782569696423	4.27028908101771	7.45716288117795	3.07860706470646	5.52789788658691	3.65782104357856
ind102_context13	5.42975089737122	5.75325809854754	5.86117319670844	5.85299192811315	4.04589239141019	4.61208125797405	6.56659654666436	5.59840440647312	6.51911668019164	4.29719670871727
ind102_context14	5.40421094724585	6.62521407831736	4.52822027396518	6.5583634438932	5.24280163968166	5.37887266640826	6.41523481889214	4.95057578415144	5.23339986254178	4.73102717359719
ind102_context15	5.19411120822853	5.05962950202783	5.15833175751656	4.98186259013194	3.56981675978999	4.28687859448374	5.83008487195633	4.8465094172711	5.52209548805519	5.85599024394883
ind102_context16	3.58115307556896	6.40660472585522	5.77915728175599	3.86427395725621	5.32469964357806	5.30290876719144	5.83804634050866	4.54079436408795	7.41081828118293	5.12941923765042
ind102_context17	4.28115552352707	6.55535169596557	6.91875717733628	3.84441364039341	3.79839640008883	6.75323591446159	5.60798284983472	6.28400466001473	4.68011808397454	4.96256905615928
ind102_context18	5.38635918563369	4.95238072795057	7.78117763937462	1.80905144316351	4.76746604438913	5.06200207486085	4.12135423649946	6.01535909557776	5.24781931885724	3.59830197232904
ind102_context19	4.73717941380294	6.81840868659355	8.0186310287387	4.9028167048968	5.08920376913854	3.71730119401584	6.10576334587939	5.14763513316673	5.98445008526495	5.16906186184076
ind102_context2	5.16645623489345	5.96525048135214	7.21759349545708	3.97663259913362	4.56948034143469	5.58271363017369	5.41129776195708	6.29758305452279	6.81864817332256	3.34470253119293
ind102_context20	5.33569596862961	6.23337260082611	6.36706463507162	5.5932037898352	4.99234806170716	5.26601675619668	6.02121238360393	5.39364121719889	5.38454808450705	4.38104803955382
ind102_context21	4.46326030840637	6.58560776404816	6.00915495613454	4.97726809107735	5.7607510894884	5.40675495921466	6.75557812003962	5.14479676383158	4.91948848446029	6.03668564346173
ind102_context22	4.81255680622644	8.32679812784001	5.88097156896095	4.50438190273928	5.10431640634032	4.91565361373145	5.30378732045899	4.84820840571449	6.20747660787109	4.95514990629724
ind102_context23	5.91341862224623	6.42354888334765	6.71297505977151	4.28158620659743	3.16453109014636	5.3009361331886	7.17596064159681	4.56416000758319	5.47544509888668	6.17372793439803
ind102_context24	5.54985245166663	6.25306063413353	6.79179630631578	4.31956579572485	3.28674780583267	4.30210991825402	5.62445223896281	3.24566315782937	5.10764000998411	3.86713175432053
ind102_context25	5.31170858483237	5.71066991763347	6.59341601460587	4.23503056525879	3.72412748383936	5.39644862863968	7.15137346259381	4.23754748163713	5.14568082197032	5.04603873536317
ind102_context26	4.93518162699589	6.12620360170766	4.96064545413181	3.42975084517823	3.74766173975796	6.59467295521147	7.08445403167506	4.89309622308846	5.71514174372658	5.49754822192355
ind102_context27	5.20325300809183	7.46150715910634	6.07144403391998	4.79778651831687	5.19707816398691	4.69637330871702	4.94968930875863	4.58592857290333	4.09814519823463	4.9472919210051
ind102_context28	5.79926601985111	7.14518871714297	5.68640732905992	3.53250176683015	5.41425551799624	5.99678358374983	7.17103004516894	3.88232233078739	5.29670772009129	4.40491366528397
ind102_context29	4.4286585889184	6.09370779451578	6.21224392499042	3.32541209340508	3.28050079060108	4.4651565779495	5.5229719652791	5.12597212052944	5.68551717951628	3.58648952705243
ind102_context3	5.58049497101459	6.74954854813458	7.24689553759183	4.50351536172249	3.61458842555134	4.84409382388097	6.63161716066557	3.89819486852944	5.62652296622155	5.37119551383587
ind102_context30	5.13879011761053	6.92494873855393	6.29233698035924	3.84071174272059	5.30183422206415	3.76521319589245	7.20126316638732	4.76388430885802	3.79343291428061	4.74007640710054
ind102_context31	6.34236727277258	6.36749206866643	6.16497123470625	4.62564468223097	6.59076881613843	5.11701050426852	7.07058018681127	4.87994276065432	5.02594915954433	3.10971023112308
ind102_context32	4.19476300758297	7.74051802668592	4.7849912626873	4.11192321935398	4.79637300239407	5.12071984360227	7.45827584994951	2.58969013252115	4.8270289515781	5.13412791297405
ind102_context33	3.90456192485368	6.79978404881681	6.2295261746142	4.7676266007247	4.5140705990698	3.93309063004468	7.64947296062584	4.57154599234753	5.04265786787692	4.02376491731714
ind102_context34	4.53486946341877	6.01673013055869	5.34148310466266	4.21293572610185	3.94928767578628	4.39060806390226	6.31714826293271	3.73887195428945	5.01074407240303	5.64512424850277
ind102_context35	6.19614903190845	5.9110963124681	5.63047399524435	4.53204088687739	3.56553660414684	5.00243731477802	7.94622924390939	4.53747130190919	4.43804723269311	4.75285712399619
ind102_context36	5.63666845076364	6.90335016213936	6.48714512067337	4.5434887613584	6.01715216391157	7.1055292318935	7.27292522627032	5.08640784586397	5.04873908935063	6.22902351111618
ind102_context37	5.68419592913015	7.08979927510241	6.99859109840718	3.60403220286036	3.3422885537904	4.48964582095298	4.71379578463819	4.01690855036543	4.3837139307085	3.28114664028426
ind102_context38	6.40934543018751	5.1325353922235	8.4613040146651	5.1453727933141	4.86572472768877	6.78909957025499	6.4319125331043	4.26028505162202	4.27693458961495	5.06672298883478
ind102_context39	4.90153914380864	5.41754668258085	5.24500857005477	4.78098941031396	4.24736233485306	5.43452633321681	4.40900952042109	3.99379697161316	7.32466347832081	5.27476005710206
ind102_context4	4.99023996407888	7.16648257123188	7.14259406032136	3.57597179857688	4.2999918376675	6.18957184059423	6.86098586982456	5.37393556721039	5.02748209171726	4.34304467899063
ind102_context40	5.52628172534661	4.62053687914546	4.21129013794878	4.14937638593296	5.40375604804192	4.13635146907018	5.91638045840299	4.64220809809033	5.37724779920562	3.66987517987103
ind102_context41	3.920927438289	7.5292600339411	6.01028525153142	3.95291540523677	4.64071795215735	4.66726908439199	7.19871168803716	4.24534774152518	5.82043387601415	3.75596855589278
ind102_context42	6.51339168026935	6.17660586573693	5.4048156467856	4.02132010906298	5.06879028993791	6.26445131700761	5.93731980854809	3.71966924240315	5.1558221137512	4.47227155465215
ind102_context43	6.03647761535109	5.62594846354588	6.41586632452693	3.15544445925356	4.95066560851123	5.0309938590172	6.37681381311002	5.10478506789737	5.60394492972093	3.55440040794817
ind102_context44	5.43447990465064	5.28852393098279	5.89902349460279	4.83140514268375	5.33855379354887	5.20351044351369	5.9400099855472	5.32325905790445	4.29616335442143	5.26224904092454
ind102_context45	6.15498792660854	7.94593053145388	7.94135619750693	4.96074685400793	3.85553763068169	4.65279253219208	4.77812256458117	3.33933807261591	5.34791334972517	5.65563034496697
ind102_context46	6.70329950631445	7.63383353040542	5.04745143081581	4.13482959592064	5.896381255641	4.88915051549039	6.34655473590015	4.83360002054931	6.37186484705478	4.7703448656835
ind102_context47	5.31513161585984	6.81384400306282	6.72405184410318	3.84384589780428	4.4850309130363	3.35181293160071	5.9735191826448	3.47187703768542	6.18531554585345	4.73070756161123
ind102_context48	4.72950193703047	5.47633377392567	6.33314239679911	3.20616451532036	3.40738351401767	5.31121462252693	5.98963481615469	4.67383036800232	4.12302207299811	3.97011117210473
